Country Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guyana,41.52500153,40.63600159,38.65100098,38.15999985,38.34199905,36.32400131,33.52099991,32.67399979,31.83699989,30.2140007,29.18499947,28.45400047,28.54000092,28.01399994,29.95999908,26.46899986,24.79000092,25.13899994,23.85499954,22.47100067,22.21299934,21.8010006,21.33499908,20.33300018,20.50799942,19.34199905,18.22100067
High income,7.313987194,7.064217277,6.801213026,6.648521543,6.412340101,6.254507769,6.057733436,5.916510153,5.699295528,5.300770928,5.154434143,5.064972033,4.971509972,4.761766941,4.651825491,4.517131632,4.351640645,4.153624977,4.187036334,4.171305091,4.059592022,3.990444522,3.922815189,3.932029017,3.922019665,3.856929807,3.865125867
"Hong Kong SAR, China",0.912,0.836000025,0.796000004,0.769999981,0.685000002,0.486999989,0.402999997,0.349999994,0.356999993,0.340000004,0.270999998,0.340000004,0.261000007,0.321999997,0.328999996,0.282000005,0.214000002,0.305000007,0.317999989,0.291999996,0.286000013,0.006,0.286000013,0.284999996,0.287,0.284000009,0.282000005
Honduras,53.54600143,54.26399994,52.48899841,52.94900131,52.83399963,54.09400177,52.7859993,48.78300095,49.0929985,50.42699814,51.97200012,53.39199829,51.01399994,47.64300156,51.02399826,49.20899963,47.02799988,48.3370018,50.04800034,51.34500122,50.5,49.96900177,47.63299942,39.82600021,41,40.56000137,40.59999847
Heavily indebted poor countries (HIPC),72.40347314,72.7987159,72.99808399,73.14225699,72.80543812,72.43426499,72.26427208,71.9000874,71.45468432,71.15576932,70.82720799,70.3908597,69.97978888,69.72141469,69.60245008,69.10713362,68.45421886,68.12699876,67.65120369,66.8843924,66.16703712,65.68392086,65.62800244,65.08697531,64.49698091,64.06906258,63.88394806
Croatia,17.99300003,20.88400078,21.26000023,20.94000053,19.6060009,18.89999962,16.80500031,16.25200081,16.12100029,13.92399979,15.78199959,15.83100033,16.2840004,16.02199936,16.00200081,13.67199993,11.39900017,11.88099957,12.61999989,13.21700001,13.93700027,12.3210001,11.55599976,10.82299995,10.76900005,9.350000381,9.300999641
Haiti,65.4960022,68.21700287,67.95800018,69.95999908,65.77300262,65.12799835,65.17199707,64.7539978,64.98799896,64.96800232,64.57900238,63.96300125,63.66999817,63.58800125,62.90800095,62.11299896,61.31700134,60.0890007,59.65200043,60.12200165,59.26599884,58.0719986,57.13999939,56.00500107,55.23099899,54.14199829,53.99700165
Hungary,14.57699966,14.47000027,11.98400021,11.45100021,10.69299984,11.34200001,10.59899998,10.70899963,9.642000198,9.017000198,8.44299984,8.112999916,7.643000126,7.406000137,6.722000122,6.538000107,6.489999771,5.977000237,6.31400013,6.475999832,6.801000118,7.022999763,6.618000031,6.396999836,6.796999931,6.888999939,6.823999882
IBRD only,48.30520206,47.50875012,46.3400881,45.42496116,44.47907971,43.84074766,42.91211145,42.623055,41.89688865,40.93370164,40.35325554,39.4032755,38.53014329,37.1106257,35.89272562,34.4678629,33.03346397,32.27926379,31.57070383,30.68720022,29.37957143,28.28813822,27.60868315,26.61376894,25.73451046,24.99885254,24.52123511
IDA & IBRD total,50.83330189,50.22722665,49.24318501,48.59142239,47.7465909,47.14344356,46.32609631,46.13331968,45.56036613,44.74750487,44.13190992,43.15167438,42.27476997,40.89249861,39.76036671,38.50473325,37.26510444,36.57855638,35.89239876,34.89674957,33.89759388,33.00411032,32.50938112,31.61470863,30.7708157,30.21173438,29.85354199
IDA total,63.39369244,63.6465466,63.45409726,63.87822776,63.32241258,62.76284316,62.29839849,62.35098809,62.3000845,61.99313216,61.08560198,59.78125324,58.75102483,57.39928593,56.46065777,55.70268868,55.15143092,54.52643499,53.73912777,52.04285447,52.10612158,51.74065403,51.7259575,50.95011555,49.92014996,49.7107531,49.47237839
IDA blend,49.72307114,50.06091541,49.6659395,51.1094473,49.82189354,49.3801502,48.04950288,49.30589743,49.90543336,49.98924908,49.91208786,47.79199201,47.10047743,45.45157081,44.79692708,43.78611209,42.99874856,42.08500823,40.83450904,37.50180726,37.93824985,37.68637951,38.0394425,37.71860416,36.93692263,37.39039069,37.39097107
Indonesia,53.67399979,53.93099976,50.33599854,45.52700043,44.02399826,43.44300079,40.71099854,44.32699966,42.79600143,44.43299866,43.37900162,43.74700165,45.71300125,42.5909996,43.77500153,42.60900116,41.1969986,40.95700073,40.78499985,39.5909996,37.43799973,36.34400177,35.63000107,34.84700012,33.33200073,32.91999817,32.30599976
IDA only,69.82340682,70.02463253,69.8999241,69.8375916,69.58758849,68.96600663,68.90404931,68.37991274,68.0284394,67.52558765,66.22410232,65.29307308,64.10732985,62.89897838,61.82405694,61.23471852,60.81715603,60.32914287,59.7579986,58.83418102,58.72024449,58.28337394,58.08386246,57.0986207,55.97127861,55.4556159,55.08456051
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,58.72700119,58.1629982,57.83000183,57.06700134,56.09999847,56.2140007,55.97499847,55.87200165,54.89300156,54.04700089,54.5890007,53.40599823,52.76599884,50.98300171,49.91799927,48.8409996,48.00400162,47.70100021,47.14799881,46.48600006,44.27000046,43.00600052,42.56700134,41.30799866,40.05899811,39.06700134,38.34600067
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,19.33600044,19.3220005,18.43000031,17.84700012,17.10199928,15.92599964,15.66699982,13.51799965,13.04800034,11.78299999,10.86400032,10.95499992,9.953000069,9.930999756,9.414999962,8.940999985,8.640000343,8.574999809,8.180000305,7.544000149,7.489999771,7.664000034,9.248000145,9.199999809,9.085000038,9.142999649,8.744000435
"Iran, Islamic Rep.",27.5720005,27.09399986,27.08799934,26.53100014,25.80800056,24.33399963,24.34399986,24.85300064,24.64999962,23.89699936,23.37199974,23.82699966,23.64999962,23.3409996,22.73200035,21.45599937,20.56399918,19.35300064,18.82500076,17.45800018,16.88699913,16.75799942,17.70599937,17.21299934,17.11400032,17.13299942,16.28800011
Iraq,32.14599991,29.88699913,25.59700012,25.75399971,26.14100075,24.45199966,21.6590004,17.21999931,15.3380003,15.13399982,14.70400047,16.10099983,22.17399979,14.51200008,18.74799919,24.02000046,12.35999966,17.7859993,17.25600052,17.05699921,16.87700081,14.70100021,14.10299969,14.68299961,14.24100018,12.56900024,12.81599998
Iceland,14.36600018,15.43500042,14.2840004,13.29699993,14.02700043,14.32800007,12.31499958,11.92199993,12.82600021,11.76900005,11.56900024,10.86200047,10.26200008,9.326999664,9.588999748,9.329000473,8.894000053,6.652999878,7.303999901,8.605999947,8.725999832,8.652999878,6.267000198,6.830999851,6.493999958,5.419000149,4.989999771
Israel,4.585999966,4.59100008,4.695000172,4.434999943,4.170000076,3.638999939,3.448999882,3.25999999,3.338999987,3.13499999,3.104000092,2.957000017,2.673000097,3.00999999,3.010999918,2.671000004,2.451999903,2.566999912,2.510999918,2.335000038,2.154999971,2.381999969,1.786999941,1.605000019,1.424999952,1.468000054,1.465999961
Italy,8.305999756,7.71999979,7.035999775,6.934000015,6.675000191,6.419000149,6.243000031,6.162000179,5.93599987,5.742000103,5.711999893,5.532000065,5.34100008,4.761000156,4.797999859,4.888999939,4.561999798,4.276000023,4.379000187,4.481999874,4.396999836,4.474999905,4.431000233,4.524000168,4.683000088,4.856999874,4.897999763
Jamaica,34.64199829,36.05500031,34.14699936,32.69499969,31.80699921,30.96999931,29.11000061,28.49900055,28.5359993,28.68199921,28.37199974,27.21699905,28.36199951,25.34300041,25.03700066,25.50099945,24.59499931,25.93099976,27.62899971,28.02199936,24.43499947,25.6609993,25.41699982,25.4829998,25.52499962,25.55999947,25.91500092
Jordan,6.047999859,5.316999912,5.268000126,5.201000214,5.243999958,5.157999992,5.011000156,4.815000057,4.631999969,4.465000153,4.309999943,4.052000046,4.308000088,4.504000187,4.269000053,4.107999802,4.102000237,3.996999979,3.930999994,4.190000057,4.113999844,4.070000172,4.06099987,4.15899992,4.122000217,4.077000141,4.172999859
Japan,6.013000011,5.81799984,5.414000034,5.285999775,5.173999786,5.012000084,4.921999931,4.835999966,4.847000122,4.775000095,4.662000179,4.554999828,4.535999775,4.46999979,4.434999943,4.326000214,4.261000156,4.268000126,4.308000088,4.212999821,4.138000011,4.105000019,4.013999939,3.979000092,3.940999985,3.848999977,3.84800005
Kazakhstan,45.91799927,43.08300018,40.92499924,41.59500122,41.70700073,41.84199905,41.18700027,40.31800079,40.12099838,38.04299927,36.75799942,36.22499847,36.40999985,34.93000031,33.41799927,32.82400131,32.63600159,31.11000061,29.61499977,29.10499954,26.63199997,26.04299927,25.09799957,21.29800034,18.87299919,18.77300072,18.8409996
Kenya,36.9980011,37.61299896,37.97600174,37.98099899,37.23699951,36.52099991,36.58300018,36.4659996,36.85400009,37.57099915,36.89799881,36.23899841,35.95199966,34.84000015,33.64699936,31.5739994,31.01099968,31.76399994,31.79899979,31.39100075,31.12100029,30.76300049,30.12100029,29.90299988,29.79599953,30.0720005,29.96500015
Kyrgyz Republic,40.09600067,42.60100174,47.10100174,50.60300064,54.09600067,56.2820015,53.53099823,51.10200119,50.5890007,49.40000153,49.2879982,49.42300034,43.43099976,39.06800079,39.34199905,36.92399979,34.81600189,34.3219986,31.39999962,31.28899956,30.54800034,30.44499969,30.85000038,29.62400055,27.54400063,26.12400055,26.02400017
Cambodia,76.39099884,76.51399994,77.32900238,76.8809967,77.04399872,76.38800049,75.76499939,71.69499969,72.66100311,72.44300079,70.79199982,70.52400208,70.59600067,69.6289978,69.40899658,68.90399933,68.63300323,69.40200043,61.23400116,52.94800186,43.22800064,33.625,32.58499908,30.89599991,29.28100014,27.93700027,27.21899986
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",14.92800045,12.2670002,11.72500038,10.94299984,10.2670002,9.776000023,9.409999847,10.51000023,10.23600006,9.472999573,9.019000053,8.402999878,7.894999981,7.284999847,7.255000114,7.052999973,6.730000019,6.650000095,6.636000156,6.359000206,6.076000214,6.048999786,5.977000237,5.643000126,5.188000202,4.958000183,4.948999882
Kuwait,6.065000057,6.052999973,3.944000006,3.039999962,2.757999897,2.960000038,3.084000111,3.237999916,3.637000084,3.926000118,4.059000015,4.047999859,3.838000059,3.601999998,3.628999949,3.423000097,3.365999937,3.437000036,3.861999989,4.31400013,4.250999928,4.255000114,4.397999763,4.568999767,4.631999969,4.808000088,4.856999874
Latin America & Caribbean (excluding high income),32.62399227,32.84263088,32.33044613,31.91835124,31.12654554,30.20533124,30.14519479,28.66434005,29.50465834,27.73145773,27.34560317,27.15260544,26.68527997,26.66325102,26.04740677,25.03938521,23.81750622,23.34164492,23.81655608,23.35159415,23.03308313,21.41901916,21.00167369,20.49890412,20.49936426,20.3425373,20.60496035
Lao PDR,82.44999695,82.65699768,82.18599701,82.04399872,81.4240036,80.71499634,80.33000183,80.12999725,79.71499634,79.31400299,78.72899628,77.97799683,77.41500092,76.70600128,75.58399963,75.16500092,74.3010025,73.06999969,71.44200134,69.33000183,68.41899872,65.07299805,63.27299881,62.14500046,61.12099838,60.08000183,59.47900009
Lebanon,4.789999962,5.025000095,4.734000206,4.372000217,4.261000156,4.005000114,4.081999779,4.117000103,4.239999771,4.254000187,4.354000092,4.547999859,4.68200016,4.277999878,4.298999786,4.520999908,4.138000011,3.799999952,3.361999989,3.198999882,3.335000038,3.638999939,3.946000099,4.125,4.215000153,4.197000027,4.262000084
Liberia,40.23799896,47.91799927,54.88600159,59.88499832,66.12999725,66.93599701,55.54499817,53.26800156,50.14300156,47.64899826,48.14300156,48.58399963,53.63999939,50.69599915,51.36800003,45.90399933,48.09500122,47.3409996,49.9469986,47.13700104,45.63000107,46.15499878,44.59500122,43.69499969,43.79399872,44.40800095,43.46900177
Libya,7.802999973,8.288000107,8.930000305,8.911000252,9.614999771,9.468000412,9.440999985,9.895999908,10.70300007,10.51799965,10.41899967,10.75399971,10.15799999,9.769000053,9.147999763,8.921999931,8.430999756,8.204999924,7.722000122,7.65199995,17.64599991,7.738999844,14.04800034,17.18099976,17.20400047,17.63699913,13.27600002
St. Lucia,35.21699905,34.89899826,34.13800049,34.01499939,29.07600021,29.85199928,25.20899963,27.84300041,26.15099907,26.11599922,16.8560009,17.72999954,18.27099991,20.82900047,17.75900078,17.67399979,18.36899948,18.81699944,18.95299911,18.65600014,18.78000069,19.25699997,19.08499908,19.01600075,18.81599998,19.17300034,19.61700058
Latin America & Caribbean,29.58457321,29.79120979,29.3647658,28.98198545,28.43779281,27.60823448,27.49646035,26.14358386,26.90948135,25.32688462,25.06076248,24.93739883,24.49626691,24.46714394,23.87099895,22.95262534,21.84122013,21.43987434,21.9735259,21.48971878,21.10383992,19.65908918,19.27187046,18.86183106,18.84612499,18.70538133,18.94233123
Least developed countries: UN classification,72.00917299,72.19813014,72.08769426,71.96201111,71.61000265,70.84247598,70.83404532,70.35655594,70.0621589,69.41184757,67.87995337,66.86613616,65.66897662,64.49333259,63.34602626,62.8827401,62.50673421,62.09424365,61.47686015,60.55308323,60.42975426,59.86899336,59.4133296,58.35268537,57.15766709,56.62974249,56.26545337
Low income,71.57503552,72.04885089,72.45439546,72.69280364,72.47922295,72.33032241,72.24677919,71.74016024,71.23498738,70.57571685,69.83107937,69.80974641,69.66087063,69.49833385,69.35130866,68.91923082,68.39074058,67.79088169,67.43302766,66.67253309,66.18959135,65.88486409,65.82120614,65.60202663,65.42726637,65.28205995,65.41311532
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,42.43700027,43.9640007,39.27600098,42.64199829,38.42699814,34.68299866,36.04399872,39.13299942,38.51900101,38.09000015,37.88499832,34.32300186,33.69800186,32.64899826,31.97400093,32.29199982,32.06600189,32.74900055,31.77400017,31.43499947,30.88800049,29.69400024,27.99399948,26.86100006,26.45800018,25.86000061,25.13400078
Lower middle income,55.90667224,55.78757216,55.07612503,54.33087517,53.46387441,53.25283815,52.34300124,52.7135902,52.11526636,51.82296479,51.69641346,50.48486433,49.767533,47.93766586,46.96872068,45.94318541,45.0827317,44.70192264,44.05963858,42.94233569,41.74305238,40.77459133,40.34764721,39.22778351,37.86551834,37.08399616,36.42263199
Low & middle income,51.56437537,50.95101648,49.95004717,49.28589949,48.41776271,47.82011137,47.02272331,46.83125124,46.25300805,45.41598088,44.76502582,43.75428892,42.87184608,41.47793357,40.34191274,39.09148533,37.8521965,37.16450338,36.46104006,35.46031423,34.4637316,33.56166902,33.06153805,32.1574972,31.30529597,30.74579692,30.3822947
Lesotho,69.66400146,69.72000122,68.09700012,67.33799744,66.72000122,66.69799805,65.59999847,70.80599976,78.35500336,70.5039978,63.05899811,55.72299957,49.70199966,42.16400146,36.38499832,30.62599945,24.96999931,18.29199982,18.15800095,18.57500076,17.875,17.53499985,17.22900009,16.90299988,16.10499954,15.69699955,15.26500034
Late-demographic dividend,47.75472605,46.58141854,44.97335912,44.22575633,43.07676196,42.07019332,40.95943629,40.38351202,39.59597693,38.32991984,37.07159883,35.81723208,34.33777812,33.11049827,31.43253654,29.51145051,27.67111045,26.41453781,25.1250387,23.89620418,22.76321695,21.60037117,20.60640161,19.47848211,18.6468835,17.8790662,17.36113063
Lithuania,19.65200043,20.89900017,23.41799927,24.13699913,24.79899979,24.55999947,23.18400002,22.43199921,23.99699974,23.41300011,22.26499939,22.20899963,21.80599976,18.92900085,16.9260006,16.17099953,13.97999954,10.19200039,11.53199959,11.43599987,10.67300034,11.41600037,10.82699966,11.68799973,11.60999966,10.53499985,10.38199997
Luxembourg,3.726999998,6.597000122,3.499000072,3.372999907,4.096000195,3.229000092,2.997999907,3.657000065,2.266000032,3.065000057,1.850999951,2.607000113,3.323999882,2.292999983,2.201999903,2.296000004,2.374000072,2.035000086,1.728000045,1.376999974,1.552000046,1.664000034,2.108999968,1.889999986,1.287999988,1.366999984,1.353000045
Latvia,19.68799973,21.71899986,22.6760006,22.60899925,21.49300003,20.56100082,23.8939991,21.28000069,19.63299942,16.67200089,18.5170002,20.25699997,18.21199989,16.4829998,15.8739996,14.32499981,12.45199966,10.10599995,11.52200031,11.77799988,12.62699986,11.97599983,11.25500011,10.55200005,10.86499977,10.40999985,10.22799969
"Macao SAR, China",0.052000001,0.252000004,0.250999987,0.037999999,0.248999998,0.273999989,0.185000002,0.186000004,0.097000003,0.257999986,0.093000002,0.142000005,0.442000002,0.404000014,0.120999999,0.175999999,0.061999999,0.300000012,0.280000001,0.207000002,0.225999996,0.215000004,0.159999996,0.171000004,0.221000001,0.254999995,0.407000005
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,42.7879982,41.84700012,41.625,41.72200012,41.56600189,42.00299835,41.0019989,40.70000076,40.50400162,40.67300034,40.27399826,40.12900162,39.30699921,40.48799896,39.61999893,36.77700043,35.625,34.33599854,33.44200134,32.97399902,32.26200104,32.02799988,31.35000038,30.58499908,31.7840004,30.92300034,30.67300034
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,44.49100113,45.69200134,43.58000183,47.17599869,50.03099823,50.23799896,49.56900024,51.31100082,50.86000061,51.93799973,51.70100021,50.68000031,44.33300018,40.95100021,41.13899994,35.24499893,35.47000122,33.70000076,31.42300034,30.53800011,30.83699989,29.65299988,32.13999939,34.22499847,38.50600052,37.06600189,36.60400009
Madagascar,76.71199799,76.78399658,76.72399902,76.2009964,76.59799957,76.77500153,77.03199768,76.85199738,76.68099976,76.38400269,76.05799866,77.38600159,76.69499969,79.68599701,81.46499634,80.31999969,78.83200073,77.88500214,77.59100342,75.76100159,74.06099701,71.66699982,73.94000244,75.59500122,76.71399689,76.6230011,76.72100067
Maldives,31.59900093,30.42499924,30.0359993,29.23800087,28.09499931,28.56800079,25.87299919,23.57299995,21.87800026,20.47500038,16.70599937,19.61499977,22.58399963,18.73699951,17.81100082,14.57299995,12.73600006,14.2329998,16.69499969,19.39800072,16.47200012,14.51900005,12.39400005,10.32199955,9.994000435,9.515999794,9.324999809
Middle East & North Africa,25.86792611,26.93056584,26.13223172,25.77137293,25.25950376,25.82741283,23.92630398,23.45867961,23.34914141,22.84083719,22.4807591,22.30167887,22.35816744,21.686784,21.14002339,20.93682582,19.50128156,19.0046774,17.97799504,17.20529548,17.15555247,16.44858283,16.3290734,16.26517728,16.27415979,16.23399302,16.34336135
Mexico,33.50799942,33.95100021,33.82699966,31.59799957,30.24799919,28.0340004,29.46199989,25.23699951,26.2689991,22.95400047,23.25799942,23.1420002,21.78899956,21.33399963,20.08399963,19.39500046,18.36499977,18.07900047,19.15800095,19.43799973,18.94499969,18.93400002,19.12000084,19.27599907,19.21999931,18.36599922,18.57099915
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,50.06296298,49.35608741,48.23097798,47.47298662,46.52974216,45.88374706,45.01341979,44.82148832,44.21863122,43.34199329,42.68227247,41.56005667,40.58961726,39.06804487,37.81639153,36.46615725,35.12969342,34.3868984,33.6009207,32.53289402,31.4482566,30.43392382,29.83610917,28.80897397,27.82621399,27.15663586,26.66894568
"Macedonia, FYR",19.55999947,20.61100006,20.1989994,21.60099983,21.89100075,22.05400085,21.88699913,21.99399948,21.79100037,22.67499924,22.91200066,23.4279995,21.93099976,16.77400017,19.42900085,19.99900055,18.87400055,19.60700035,19.63800049,19.37999916,18.7159996,17.13400078,17.70499992,18.44499969,18.1079998,17.18600082,16.85899925
Mali,56.58000183,56.55699921,57.16199875,56.72600174,56.79700089,55.44400024,55.11000061,53.68999863,53.36999893,52.56999969,50.5870018,50.33800125,48.57600021,48.59199905,51.16899872,52.22999954,54.86500168,57.11500168,58.79399872,60.79899979,62.73300171,65.41300201,66.31400299,67.1190033,62.51300049,61.92100143,58.24499893
Malta,3.897000074,3.703999996,3.552000046,3.382999897,3.196000099,3.09100008,2.957999945,2.801000118,2.704999924,2.582999945,3.265000105,3.34100008,3.256000042,2.828999996,2.756000042,2.79399991,2.502000093,2.486000061,1.978999972,1.889000058,1.677999973,1.470000029,1.825999975,1.894000053,2.390000105,2.036000013,1.934000015
Myanmar,79.17900085,79.10600281,79.02700043,78.84200287,78.27999878,77.95899963,77.6780014,77.03099823,76.76300049,75.87400055,75.28800201,74.21099854,72.73699951,71.20200348,69.74299622,68.06099701,66.81400299,64.83399963,63.02799988,61.39799881,59.99200058,58.30799866,56.70700073,55.04100037,52.81999969,52.35300064,51.04499817
Middle East & North Africa (excluding high income),29.05039865,30.06039515,29.14770495,28.78929969,28.51380723,29.21775052,26.99549002,26.484215,26.29516477,25.8355904,25.44454368,25.3932982,25.55644777,24.83751487,24.30848479,24.21133377,22.66476879,22.27627017,21.40134766,20.65839252,20.75260154,20.00154822,19.91855025,19.81243908,19.77696833,19.72966041,19.83488289
Montenegro,10.69699955,12.53299999,15.95199966,16.84499931,16.33099937,14.6420002,12.55099964,11.9630003,12.26799965,12.42700005,11.62100029,11.42800045,10.9630003,9.638999939,8.456000328,8.583999634,9.038999557,7.830999851,7.050000191,7.080999851,6.684999943,6.234000206,6.191999912,7.758999825,7.322999954,7.143000126,7.119999886
Mongolia,48.9679985,53.76399994,54.66199875,54.20500183,55.66500092,56.99399948,55.68399811,55.01399994,54.90200043,54.0320015,52.31900024,49.71699905,48.19400024,47.85300064,46.8429985,45.78699875,42.81000137,41.875,41.17200089,34.69800186,33.49599838,35.81299973,31.08300018,29.47500038,29.72100067,32.42399979,32.43399811
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,76.26799774,76.40299988,76.19400024,75.27200317,75.69499969,73.9260025,73.02700043,71.91699982,71.41999817,70.85600281,69.51899719,69.84799957,69.6210022,68.68599701,67.87200165,67.34899902,66.64399719,66.2519989,65.78299713,65.04199982,63.95299911,62.99900055,62.45299911,61.31399918,60.38899994,60.03699875,60.08200073
Mauritania,78.08799744,77.68299866,77.30599976,77.3690033,77.18699646,76.84999847,76.68099976,76.09300232,75.79299927,76.06199646,75.74900055,75.34100342,75.36499786,74.95700073,74.69400024,74.58499908,74.65699768,74.59500122,73.82700348,73.78700256,73.94599915,73.16000366,73.02899933,72.3809967,72.23100281,72.47899628,72.22299957
Mauritius,16.95800018,16.70499992,16.04500008,15.5539999,15.33699989,14.72399998,14.26599979,13.87100029,12.88399982,12.74499989,12.25300026,11.94699955,11.60499954,10.95499992,10.56000042,10.43700027,9.916000366,9.659999847,9.329000473,9.052000046,8.348999977,8.197999954,8.842000008,8.756999969,8.652000427,7.899000168,7.97300005
Malawi,79.88200378,78.98799896,80.64900208,79.1230011,79.79499817,80.28600311,80.3690033,80.51399994,80.62200165,80.77799988,81.13800049,80.87799835,80.37200165,80.69999695,80.85900116,80.23999786,79.51799774,80.17700195,80.54299927,80.5510025,80.51100159,80.70899963,80.50700378,80.53800201,80.34999847,80.16300201,80.20899963
Malaysia,28.15800095,22.70700073,22.21500015,21.9489994,21.62999916,20.61400032,18.93099976,20.82299995,21.01199913,20.70599937,16.82500076,16.73600006,16.06800079,16.77499962,17.06399918,17.13199997,17.4090004,16.62100029,15.94799995,17.06999969,16.34799957,15.18999958,15.70100021,14.55500031,15.23999977,14.13500023,13.73499966
North America,4.196527025,4.16621322,3.984967616,4.023467024,3.963683126,3.921893195,3.808616226,3.74787545,3.53940088,2.753267849,2.515142948,2.539252105,2.496179699,2.434473934,2.364560078,2.323247805,2.217883784,2.284147333,2.334794449,2.405830563,2.409686685,2.274649818,2.228191612,2.267480738,2.385852834,2.356258408,2.363955441
Namibia,45.31100082,42.87400055,42.3429985,42.99000168,40.78099823,39.74499893,37.85599899,36.5890007,34.6269989,32.98799896,34.36000061,35.21099854,35.11100006,33.77299881,31.85300064,28.5340004,25.21100044,23.18199921,27.82799911,32.91199875,29.2840004,28.0359993,31.94400024,28.40800095,24.94300079,21.97500038,22.11800003
New Caledonia,10.43299961,10.03600025,10.06999969,9.93599987,9.704000473,9.484999657,8.829000473,8.072999954,7.278999805,6.322999954,6.340000153,6.285999775,6.31400013,6.15500021,6.02699995,5.708000183,5.637000084,5.322000027,5.373000145,5.245999813,5.124000072,4.988999844,4.909999847,4.877999783,4.747000217,4.660999775,4.647999763
Niger,77.14800262,78.06199646,77.95899963,78.00499725,77.88899994,78.07499695,78.11100006,78.46499634,78.91600037,79.08999634,79.51000214,79.82800293,79.70500183,79.44300079,79.9280014,79.91999817,79.84700012,80.14900208,79.91500092,80.64099884,80.36399841,79.82099915,79.4280014,79.06600189,79.04499817,78.7460022,78.66200256
Nigeria,62.40000153,62.82099915,62.59799957,62.63899994,62.51800156,62.02199936,61.65000153,61.50500107,63.33499908,61.93299866,61.93799973,64.23999786,62.31200027,57.00400162,56.29999924,54.85100174,54.02299881,50.54399872,48.02500153,39.53099823,42.18700027,44.69400024,46.67200089,45.24700165,44.82600021,44.89599991,45.26200104
Nicaragua,41.87099838,42.57099915,43.09999847,43.3390007,43.03499985,43.22399902,42.7820015,42.4980011,41.3390007,41.58599854,41.17399979,41.06600189,41.52099991,41.28699875,40.73400116,41.59600067,42.15100098,41.22700119,41.66999817,46.1570015,47.03099823,45.9980011,45.26900101,44.90999985,44.02799988,42.93099976,42.59700012
Netherlands,5.201000214,4.872000217,5.004000187,4.978000164,4.896999836,4.81799984,4.631000042,4.251999855,3.90199995,3.954999924,3.644999981,3.628000021,3.849999905,4.244999886,4.269000053,4.252999783,3.86500001,3.578000069,3.635999918,4.107999802,3.752000093,3.681999922,2.823999882,3.042999983,3.005000114,3.005000114,2.947000027
Norway,7.882999897,7.464000225,7.574999809,7.282000065,7.302999973,7.323999882,7.085999966,6.614999771,6.46999979,6.019999981,5.788000107,5.723999977,5.360000134,5.249000072,4.828000069,4.813000202,4.256000042,3.894999981,4.074999809,3.930999994,3.714999914,3.480000019,3.361000061,3.355999947,2.986000061,3.089999914,3.058000088
Nepal,74.72499847,74.83699799,74.64900208,74.60600281,74.15699768,73.47399902,72.34999847,70.2460022,67.40399933,63.82400131,59.43700027,66.47499847,67.48400116,67.96399689,67.95899963,67.23200226,66.11599731,63.38199997,63.69599915,64.19100189,64.45400238,63.18299866,62.26200104,61.1609993,60.45000076,60.22999954,59.71500015
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,13.18599987,13.37800026,13.00500011,12.7869997,12.12899971,11.89900017,11.10700035,10.85900021,11.67500019,11.07800007,11.7130003,11.43799973,10.49600029,9.585000038,8.996999741,8.902000427,9.085000038,8.850000381,8.630999565,9.034000397,8.949999809,8.890000343,8.364999771,8.248000145,8.027000427,8.423999786,8.572999954
OECD members,10.4999622,10.30501704,10.10742795,9.798858182,9.43435822,9.171503495,9.194056055,8.733875398,8.661433041,7.831619921,7.735210068,7.520395512,7.302065453,7.000288098,6.68163275,6.467395517,6.215434408,6.025267333,6.242638412,6.328929198,6.290183697,6.261221578,6.218397874,6.146705292,6.108595644,5.963646511,5.991293096
Oman,10.30900002,10.13399982,9.892999649,9.164999962,8.364999771,7.545000076,7.172999859,7.099999905,7.020999908,6.546000004,6.583000183,6.955999851,7.481999874,7.642000198,7.681000233,7.361000061,7.254000187,7.06400013,6.212999821,5.896999836,6.388000011,6.277999878,6.494999886,6.738999844,6.631000042,6.948999882,7.225999832
Other small states,34.23032948,34.07003543,33.57245637,33.46871399,32.48778418,32.39508383,31.80601016,31.90376818,33.01791504,31.85207371,30.21975941,29.98309698,30.00873245,28.94046879,27.92463911,26.47784309,24.76588956,23.15052993,22.70375265,22.65417137,21.9854568,21.43125715,21.39998743,21.07129632,20.8656742,20.17734337,20.20023199
