Country Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Belarus,,101.9010162,101.0775986,104.1296082,99.45606995,98.40596771,97.45731354,96.19828796,98.80654907,98.85561371,100.0557404,99.76434326,99.53153229,99.67054749,99.41468048,98.22605896,98.46469116,,,,94.5044632,94.20622253,89.58397675,95.9837265,97.8513031,95.52416992,95.10314941,95.28128052,,98.12522125,101.6339035,106.018959,131.7973785,102.5166702,102.0629196,98.24601746,97.04593658,95.73657227,98.54519653,105.2223892,106.2776794,107.1416931,103.3216324,99.57215881,98.21012878,96.75592804,97.35472107
Belize,,,,,,,,,,,,,,,,,,,,,,,93.92243958,,,89.16446686,95.67038727,,,98.93544006,100.0334091,100.8180923,,97.27327728,97.69422913,98.51152039,97.52192688,99.06198883,94.95664215,99.73687744,100.78125,104.0056915,108.0991287,101.7245789,102.1257782,104.4042816,105.6774216
Bermuda,,,,,,72.16940308,,,,,,,,,,,,,,,,,,,,,,,,,,96.69420624,102.5240402,100.3667526,95.39801025,95.36341095,93.64089966,,,,99.8757782,90.70632172,87.79284668,88.94348907,79.31034088,81.19551849,
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.77040863,98.7399826,96.0115509,92.40763855,90.46405029,91.31645203
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2296066,114.1994324,109.3666077,100.6846466,,,,,,,,,,,,
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.90099335,98.39069366,106.1008606,103.5035782,106.6369476,97.68483734,91.67086029,93.93862152,92.29971313,94.60025787,95.74748993,95.61657715,98.21896362,,,,,
Brunei Darussalam,,,105.9793167,105.650177,111.1842117,98.00518036,110.1504669,103.8211823,101.515892,100.5480118,89.50389862,90.8033371,80.804039,82.80808258,57.22351837,,123.6335907,,,,,98.54566193,99.71206665,98.21176147,101.0311127,99.27599335,,109.2025528,115.2555771,116.610527,114.8081512,121.6761322,117.5329514,119.9912262,111.2814636,107.3593063,107.6856613,107.4910736,105.3637085,101.9778366,105.3538895,110.9297409,106.9931107,106.1085281,100.1322632,102.0652466,
Bhutan,,,,,,,5.466569901,5.82859993,8.505399704,9.357629776,,,,,,,,,19.12873077,,,,,24.11380005,28.55047989,,,,45.79888916,48.99689102,49.50093842,50.43721008,,,60.35945892,66.43448639,71.36739349,72.78608704,78.40036011,80.54728699,86.73383331,88.0969696,97.69799042,95.20152283,94.74519348,,97.41589355
Botswana,36.75611115,41.76187897,48.34695816,52.7694397,55.77521133,52.80643082,47.36437988,43.83063889,50.65412903,62.87680054,67.44730377,77.32810211,80.65630341,73.01486969,75.46547699,80.59609222,89.98766327,91.90763092,88.71101379,86.02601624,88.32362366,88.78289032,89.28067017,88.39832306,92.64759827,89.02490234,91.56375885,,94.06529236,92.94246674,93.73610687,96.36115265,97.32318878,97.06630707,96.61396027,96.28845978,99.74912262,96.13079834,97.04065704,98.10179138,,,100.8900681,101.9577179,69.18363953,,
Central African Republic,,27.3316803,25.73756981,31.94161987,28.24357986,35.78131866,30.73302078,32.47462845,40.11841965,,,30.11981964,29.77952003,26.57859039,,,37.34767151,27.73554039,28.78207016,28.34104919,30.10823059,27.91325951,22.43461037,,,,,,,,,,,,23.66221046,25.94951057,26.05537987,,35.05310822,37.60858917,39.7639389,41.58089828,43.73009872,,,,42.15803146
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.15110779,95.6186676,97.3035202,,,,,,96.45960236,,,,,,,,,,
Central Europe and the Baltics,92.45944977,92.49623108,91.98560333,91.96035767,94.18434143,94.11238098,95.04985809,94.7848587,94.54538727,94.35220337,94.0267868,92.90705109,92.48696136,92.69052887,93.57235718,96.11424255,94.86537933,95.01972198,94.7348938,94.3927536,93.06301117,90.76528931,90.79360199,91.16722107,91.58843994,92.28661346,94.75113678,96.8478775,96.45668793,96.03209686,95.98458862,97.64862061,96.91619873,97.74360657,98.35080719,96.94844055,95.72485352,95.12743378,94.2008667,95.26378632,96.92649078,97.26338196,96.1440506,96.55927277,96.26873016,97.05641937,97.0667038
Switzerland,,,,,,,,52.70592117,59.78227997,57.56407166,56.15332031,51.9966507,51.69939041,52.03974915,51.2066803,50.69710922,49.85044861,49.41849899,48.47692108,49.87874985,51.25817871,53.62751007,55.17293167,61.18014145,62.22729874,,72.85516357,,,95.22664642,96.2784729,97.65062714,97.88513184,98.0931015,99.05979156,96.60105896,93.58760834,93.03199768,94.08937073,95.80027008,95.90155792,96.37577057,97.13829041,96.59358215,95.32055664,95.53907013,96.61219025
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,81.92727661,89.55921173,93.94233704,94.96853638,92.82276917,92.44915009,93.41911316,89.8192215,,,,,,97.12236786,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.26261139,96.46617889,95.55191803,95.33039093,93.7303009,92.77760315
China,,,,,,,,,,,,,,,,,,,,101.8959579,102.6747513,103.4747314,99.06450653,100.2641602,102.0130997,96.96829987,91.84362793,89.8559494,,,,,,,,,89.14128113,94.08483124,103.2322083,105.6682892,106.3222504,103.5986786,,99.88661957,,,
Cote d'Ivoire,,,,38.02410889,38.4489212,42.39624023,46.09469986,49.29492188,49.93778992,51.78287888,54.34677887,58.04418945,,55.37353897,53.78863907,46.11368179,46.86856842,46.25527954,46.58895874,43.56066895,41.47623062,45.20635986,41.1637001,42.38520813,42.30236053,40.8633194,42.19279099,39.67538834,39.77299118,42.66936111,43.22240067,49.28322983,,,,,44.20243835,45.23843002,,46.11484909,,53.78416824,55.30765915,54.31433105,56.18912125,62.1322403,65.91207886
Cameroon,,,,48.51881027,47.96139145,50.05677032,51.62459946,52.63080978,63.2817688,53.46072006,51.7259407,51.90441132,50.95635986,51.14775085,52.78969955,54.20521927,54.50799179,56.15245056,55.81443024,,56.97853088,55.70544815,,,,,,,,49.49925995,50.58943176,,,57.9890213,60.03144836,,52.16893005,55.53406143,71.8057785,71.53803253,73.58618927,72.63963318,76.29271698,,74.79705048,76.22255707,75.4213028
"Congo, Dem. Rep.",,41.38787842,43.55192184,,,,53.83832169,56.76372147,60.32234955,,59.91730118,62.08631897,64.59205627,66.99987793,69.32608795,,,,50.40956879,,,52.33465958,48.65964127,56.12353134,47.35750961,,,,,34.89141083,,,42.73933029,,,,,55.47850037,60.55133057,63.15652847,63.68167114,65.61437988,70.9484024,69.81462097,,69.95410156,
"Congo, Rep.",,55.71559143,59.23065948,68.66803741,56.82406998,66.25108337,68.63912964,71.41976929,71.77420807,78.62536621,79.54595947,77.85391235,77.16314697,70.87151337,73.98935699,71.35405731,72.38435364,72.85674286,73.3299408,67.65625,58.80952072,54.36378098,61.58240891,63.00191879,53.59833908,,48.97301102,,,31.18338013,,56.24171829,59.09970093,55.80591965,80.33338928,70.01721954,75.80953217,73.95278931,68.58699799,67.56606293,67.3862915,73.70126343,70.30071259,,,,
Colombia,47.63610077,50.90942001,51.58871078,54.63404846,55.13819885,,,,,,,,69.28217316,72.52274323,72.98931122,67.21334076,69.97119904,69.46875763,68.64424896,68.05699158,71.68119812,70.57675934,78.64837646,79.39189148,79.21365356,83.4421463,85.19361115,,92.20902252,94.35302734,94.98593903,92.97807312,94.11946106,,103.5207367,108.41745,115.7474518,118.5674896,119.1849213,124.1054611,122.4401474,119.9354782,113.1915283,102.1082916,100.6018066,100.466423,101.3939285
Comoros,,,,,,,,,,,,60.67084885,,,,,68.15029907,54.998909,,,,,45.61885071,40.11248016,48.32477951,,,,,49.1339798,,,58.13922119,57.26398849,61.90851974,,,64.08011627,73.32299805,,,,,74.69879913,77.67991638,,
Cabo Verde,,,,,10.24057961,12.56632996,19.17791939,14.16831017,13.7479496,13.51508999,16.96261978,27.38109016,24.86866951,22.17365074,31.16433907,32.67948914,36.05096054,40.4468689,46.20412064,,59.5592804,,,,75.33956146,,,,100.1539536,,104.5608063,98.05832672,99.41381073,100.2933502,98.33731079,83.88751221,96.18869781,90.75850677,96.42797852,91.52584839,93.67616272,88.5719223,89.85746765,85.0043869,87.82022858,89.09741211,85.34111023
Costa Rica,76.48776245,76.72573853,86.36865997,90.31842804,88.93226624,86.63398743,81.92198181,89.02445221,85.621521,82.86776733,83.46024323,87.11617279,87.77172089,81.60788727,74.92112732,78.14954376,78.68406677,75.86148834,76.23660278,75.64157104,75.0598526,79.76425171,81.80667114,83.72750854,82.46382141,81.76579285,83.92414093,,,86.56072998,92.11181641,94.77645874,96.69087982,,96.46250153,95.44036865,91.70082092,93.73182678,95.05980682,98.13117981,99.36927032,104.5382538,102.6313019,98.96479797,98.73825836,99.46630859,96.44022369
Caribbean small states,,,,,,89.75743866,89.30667877,91.33792114,90.93209076,92.37519836,89.9813385,91.11238861,92.35700989,91.58567047,91.34513092,88.94242859,89.60671997,91.33247375,92.4451828,94.39363861,94.9969635,93.92008972,93.19004822,91.83532715,90.04202271,88.2110672,87.98085022,88.77658081,90.58673859,92.30341339,91.22421265,86.20562744,87.79810333,87.32073975,89.31800079,89.85991669,90.79657745,90.45664978,91.18708038,92.36669922,91.29953003,92.13050079,92.56867218,92.28868103,,,,
Cuba,,64.91326904,58.36621857,65.51316071,75.48842621,79.63410187,93.69410706,111.3393936,119.567627,114.3920364,105.8448563,96.94078827,87.15940857,95.86826324,100.5117798,97.43560791,94.29141998,97.18808746,95.31640625,96.21209717,93.87615967,94.15100098,86.6363678,83.79512024,96.5406189,96.93306732,97.50993347,,,94.59030914,96.27993774,95.94342804,100.8580322,96.19924927,93.07576752,93.44020081,91.70024109,91.92276001,88.06213379,96.05567169,96.42297363,97.81887054,96.87397766,95.85269928,100.3057327,99.3397522,,
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,,87.75524902,87.3842392,84.59438324,86.59137726,79.12229919,78.65077209,72.2392807,77.63687897,83.59600067,73.07263947,89.33345032,77.81578827,78.4054718,76.00437927,58.13022995,61.31048965,68.53172302,78.93495178,78.21711731,78.59986115,83.3319397,82.68611145,100.7670135,104.2388763,99.69097137,97.15772247,98.86196899,,100.7185516,97.65950012,98.0424881,100.450119,101.184639,87.55182648,100.0818024,101.1462097,99.95162964,100.2462082,103.160408,99.31649017,101.7331009,100.0641403,98.3320694,99.82537842,96.81906128,,
Czech Rep.,,,,,,,,,,,,,,,,,,,,,,,,96.68615723,103.8433075,104.5514908,108.6319885,,,99.46186066,99.34426117,99.44397736,104.0115433,99.17752838,99.77789307,98.93572998,93.8964386,95.59893799,98.51065063,103.529213,106.4605103,103.7556,100.969162,99.71575928,98.10523224,96.03790283,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,100.0440979,96.41874695,95.88124084,96.41223907,98.55899811,,101.2168274,104.1218719,105.6000824,101.5092392,100.5509033,99.36348724,96.78514862,98.40588379,103.4492188,101.8990936,102.3084412,101.9459991,101.5088501,99.28614807,99.61107635,98.81082916,100.4825592,,
Djibouti,,,20.3812294,20.44887924,20.19652939,20.40973091,19.06675911,,,,,,,,,,26.25856972,29.08725929,27.41120911,30.51025963,28.51501083,24.49827003,27.52529907,24.70535088,27.87882996,30.15398979,27.61916924,24.83950043,,23.43582916,26.69132042,26.41596031,,,,33.61700058,38.25157166,,43.34754944,,,47.00370026,,46.7878418,55.26713181,60.26676941,61.63698959,57.45436096
Dominica,,,,,,,,,,,,,,,,,,,100.6787262,,,,,,,,,,,122.9646683,118.9668503,119.8964462,104.6263275,100.2773895,102.5727768,102.1418991,92.38613129,93.97162628,89.34911346,85.25096893,82.59108734,92.51064301,103.9604034,102.6641312,106.6465302,111.1111069,117.8764877,
Denmark,,95.60694885,92.4930191,93.83872986,92.67746735,94.18850708,101.2781296,100.748909,108.111351,109.4211578,102.2289886,93.27626801,91.28051758,92.17610168,97.77243805,99.98390961,97.04543304,98.41899109,102.3384781,97.65247345,95.36968231,97.75566101,97.01695251,99.28283691,96.84340668,,,,101.6276932,101.4497833,100.1467819,101.3587875,105.4157715,,100.6575775,100.3595734,102.0396576,101.7559204,100.9691467,97.97161865,99.11849976,99.62966919,98.2613678,99.28279114,98.78085327,98.74250793,103.8826904,
Dominican Rep.,,34.55966949,,,,,,,,,,52.3549614,,,,,,,,,,,,,61.99568176,,,,,72.4671936,77.8242569,,90.43286896,,86.27490234,,83.75366211,90.95272064,,92.57041168,91.43551636,91.13156128,90.69497681,90.6520462,90.91159821,94.2195282,93.27346802,
Algeria,,,41.31341934,43.27804184,45.64691925,51.24160004,57.37762833,60.53847122,63.15657043,63.01560974,62.53660965,66.4061203,67.80983734,70.23853302,74.53523254,87.99755859,72.28838348,74.22572327,75.24167633,78.11444092,77.01406097,76.18299866,79.4176712,79.18177032,78.42749786,79.89765167,83.04563141,83.28283691,,82.35019684,79.73745728,85.92340851,87.8434906,89.60121918,91.33145142,93.18502808,83.74855804,94.48725891,113.036438,91.83434296,95.53891754,97.56832123,101.4501801,105.9131699,108.2808533,105.4364166,105.4468765,
East Asia & Pacific (excluding high income),,,,,,,,,,,,,,,,,,,96.71116638,96.66136932,96.72705841,96.75238037,93.79496765,95.15428162,96.71820068,93.62570953,90.26909637,89.06408691,89.9917984,90.9274826,92.11969757,93.42214203,92.56410217,92.13523865,91.52480316,90.85430145,90.18167114,93.79908752,99.40888214,101.1113205,102.1276016,100.6078568,100.7597275,99.21343994,95.43615723,93.04483795,94.58091736,
Early-demographic dividend,49.88502121,49.94755936,50.29933929,51.14839172,51.47660828,52.46691132,53.54428101,54.52349854,55.40000916,56.18796921,57.75143814,59.35393143,61.08119965,62.83972931,65.02526855,67.13197327,68.32919312,69.20707703,70.33126831,70.68173981,71.05161285,71.46856689,72.36125946,73.16950226,73.90535736,74.56556702,74.29863739,74.02419281,74.224617,74.17888641,75.81021118,76.80301666,78.67733002,80.93183899,82.76052856,84.59468079,85.22524261,86.83276367,88.37348175,89.34806061,89.96054077,89.67906952,91.91651917,92.82350922,93.81539154,93.68267059,92.62029266,
East Asia & Pacific,,,,,,,,,,,,,,,,,97.41298676,97.2494278,96.95787811,96.80552673,97.07566833,97.01972198,94.46225739,95.61962891,97.02738953,94.17867279,90.93830109,89.69441986,90.58097076,91.45057678,92.53524017,93.77456665,92.83184814,92.53517914,92.05010223,91.43940735,90.85340881,94.39898682,99.52893829,101.0929108,102.0040131,100.7091904,100.9584198,99.38976288,95.74797058,93.58566284,95.01062012,
Europe & Central Asia (excluding high income),,,,,,,,,,,,,,94.56530762,94.67585754,95.17430115,95.84339142,95.76011658,98.02348328,95.65148163,96.07055664,96.25186157,96.06723785,95.23731232,95.12171936,94.06951904,93.5666275,93.8948822,93.94676208,93.76200104,93.77655792,95.92646027,96.91706085,95.95741272,96.90724945,98.7802887,96.76702118,95.41567993,95.95326233,97.07962036,97.4894104,98.69983673,97.94956207,98.39235687,98.04033661,98.98462677,98.44525909,
Europe & Central Asia,,95.40937042,95.14637756,95.23336029,95.49307251,96.19911194,96.26513672,96.31630707,96.38478851,96.22405243,96.28839874,95.8563385,95.70835876,95.36515808,95.70005798,96.28955078,96.5488205,96.12262726,97.66532898,96.35951996,96.51693726,96.58293915,96.78379059,96.56703949,96.14479828,95.41438293,95.38545227,95.60629272,95.69889069,95.65912628,95.91867065,97.63765717,97.86544037,97.34967041,97.57273865,97.80565643,96.66187286,96.49333954,96.93376923,97.57041931,97.92713928,98.51557922,97.84765625,97.99919128,97.64557648,98.45630646,98.24304199,
Ecuador,,55.58869171,54.95084,58.63216019,61.51852036,65.52014923,69.959198,71.74980164,70.86405945,74.78368378,77.80299377,81.62129211,84.43769073,88.19267273,90.54283142,91.04766083,,93.88156128,95.35169983,,,,,,95.50454712,93.28373718,92.69567108,95.72460938,,96.69973755,96.84294891,97.29824829,97.09024811,96.59197998,96.39395905,100.7708588,100.6110611,100.6089096,,,99.34217834,106.3218384,110.7795792,111.9435883,112.3799362,115.7195282,108.8401031,104.7950974
Egypt,,55.29558182,52.13800049,55.49583817,57.4590416,60.1152916,61.15019989,61.29145813,53.53507996,35.67522049,45.78979111,54.54521942,,,,,72.71884155,73.29875183,,,,,,,,,,85.78471375,,89.14234161,87.54620361,86.25206757,85.54579163,86.44051361,88.60256958,90.31768799,86.84089661,91.9371109,,97.16879272,100.5455322,,,100.4939804,,,93.94470215,
Euro area,94.80873871,94.80457306,94.98921967,95.11958313,95.5741272,97.34767914,96.97511292,96.9825592,96.76248169,96.5001297,96.79709625,96.57285309,96.58976746,96.24947357,96.75993347,97.08753967,97.12428284,95.97676086,97.2481308,97.33881378,97.65661621,97.70401001,98.11728668,98.09736633,97.28103638,96.68360901,96.72852325,96.58805847,97.01618958,97.37056732,98.26657104,99.3965683,98.02993774,97.94709015,97.18566895,95.66752625,95.76924896,97.47940826,97.81958008,97.86650848,98.0316391,97.8465271,96.91166687,96.51303101,96.21279144,96.84374237,96.63156891,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,18.97146034,23.43623924,31.55673027,34.80929947,,33.31209183,35.73968124,36.75431061,36.33240128,40.79190826,47.13531876,57.19118118,55.6803093,53.92903137,54.07798004,55.90655136,47.07612991,45.06885147,41.76319122,39.90319061,,42.53964996,,
Spain,,,,,,,,,,,,98.80252075,98.22386169,98.8946991,102.1455688,103.3096771,103.2957611,100.9833984,104.6397781,102.2060471,99.72859192,,,100.7324677,101.8171005,,,,,,,,,,102.1825409,,96.60473633,98.18195343,99.86369324,102.2304382,103.1816177,102.0868301,102.087883,99.31030273,97.59393311,98.92230225,97.17855072,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,79.64726257,90.8167572,,89.43874359,93.36907196,95.6677475,101.4070816,102.9511414,106.3058929,102.3217163,102.6362686,94.97763824,94.75884247,95.46748352,98.77735138,100.6594925,101.4313278,103.7629166,104.1680984,99.88260651,98.59751892,,
Ethiopia,,,,,,,,,,,,,18.04442024,,,,,24.50855064,23.9460907,22.76022911,,,,,14.05992985,13.90919971,14.87580013,,17.07084084,19.72389984,22.20844078,27.60310936,31.3692894,34.64683151,37.45124817,43.32683945,47.22711945,47.35951996,49.48461914,51.3816185,57.74343109,52.61439896,50.3893013,,53.54441833,54.28184891,,
European Union,95.23407745,95.28517151,95.30461884,95.40818787,96.21874237,97.44190979,97.51072693,97.55567932,97.42746735,97.21842957,97.22200775,96.59520721,96.38067627,96.20671844,96.85925293,97.72715759,97.37998962,96.70426941,97.40397644,97.26560974,97.07286835,96.51302338,96.87713623,97.11746979,96.68099976,96.50396729,97.14967346,97.56556702,97.67996216,97.76862335,98.30912781,99.37812042,98.4562912,98.61723328,98.30249023,97.07405853,96.76924896,97.6761322,97.68730164,97.84501648,98.33750916,98.42726898,97.60157776,97.42501068,97.12819672,97.77765656,97.72814941,
Fragile and conflict affected situations,39.49522018,39.4680481,40.03406906,41.88587189,42.31214142,44.09090042,45.02981186,47.0618782,48.35773849,49.20740891,50.07675934,51.00207901,51.37210083,51.06293106,52.15964127,52.07049179,52.67844009,51.38779068,51.26097107,51.28834152,51.93696976,52.66270828,52.54378891,53.46717072,52.66527176,52.68257141,52.87434006,52.56916046,52.64593124,52.91820145,54.64675903,56.61286163,57.75505829,60.23979187,62.06554031,63.37059021,64.21723175,65.00048065,66.77780914,67.19661713,67.98558807,68.61704254,69.36434937,67.40696716,67.58683014,67.75813293,68.28848267,
Finland,,,,,,,,,,,,,,,,,,103.9823532,105.7288132,105.4365463,101.6380692,97.24131012,96.59803009,95.97049713,97.05053711,100.4848785,101.2387924,100.3760071,98.01837158,95.85336304,96.20359039,102.1508026,100.8714523,101.9170685,100.1813202,100.193222,96.7771225,98.18628693,98.77861023,97.86470795,98.63067627,98.20484161,100.0412979,99.64524078,98.88342285,99.02333832,100.8884583,
Fiji,,,90.88453674,96.8656311,96.11248016,,106.5689621,106.587822,110.4082184,102.2689209,97.1414032,97.35481262,,95.49031067,92.01380157,93.38050842,95.20786285,,,,,,105.1326065,,103.0142136,102.5802307,101.6678391,102.9758301,103.2655106,99.61946869,94.98412323,97.03587341,101.9648209,,109.2793427,,111.6007996,,106.1856995,105.4079895,,103.7592468,104.0817566,103.0100327,,106.3673172,,
