Country Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Belgium,56.11399841,56.41799927,57.88499832,58.37400055,58.86600113,59.45999908,60.06600189,60.03499985,60.19499969,60.98799896,62.90299988,62.1230011,62.8730011,61.62799835,62.58499908,62.00099945,62.74499893,61.84600067,63.44900131,63.99700165,63.92699814,65.78900146,65.41200256,65.79799652,65.68000031,65.8809967,65.81400299
Benin,31.01399994,31.50200081,31.22800064,30.95599937,31.65200043,30.81900024,30.9640007,31.27499962,28.71800041,29.36899948,29.37899971,29.62299919,29.95899963,30.05200005,30.30599976,30.61700058,31.59300041,32.85400009,32.58200073,32.88999939,29.41200066,30.50699997,30.80599976,31.06399918,31.03899956,31.41500092,29.57600021
Burkina Faso,9.062000275,9.048000336,9.059000015,8.62899971,9.039999962,9.255000114,9.600000381,10.03499985,10.59399986,11.33100033,11.73099995,12.09700012,12.49300003,13.33300018,13.65299988,14.69999981,17.78700066,19.63100052,22.48600006,25.26600075,28.00499916,30.68600082,33.15100098,31.90200043,32.82699966,33.25,33.69400024
Bangladesh,20.7140007,22.20700073,24.28800011,25.82099915,27.16500092,29.76799965,28.80400085,28.37000084,28.18899918,28.00799942,30.91200066,34.23699951,38.14799881,40.45000076,42.88100052,42.92200089,41.94599915,41.1570015,40.34400177,39.84000015,38.4980011,38.24700165,38.27000046,40.57699966,43.09400177,44.44499969,46.41699982
Bulgaria,38.81299973,39.85699844,42.61999893,44.21900177,43.94499969,47.70800018,44.38600159,46.02799988,45.375,46.97200012,51.64400101,50.84500122,50.66699982,50.35100174,50.39099884,50.15599823,49.3370018,48.09000015,49.05099869,51.04399872,53.28900146,54.67900085,55.47600174,54.56600189,54.70000076,54.78499985,55.5379982
Bahrain,64.36000061,65.53099823,67.03299713,65.625,64.77700043,66.49500275,65.72599792,66.41000366,68.14299774,66.82700348,65.62000275,65.75900269,65.59400177,65.98500061,63.30899811,60.42399979,57.73300171,56.09199905,56.93899918,56.03699875,56.89099884,56.77299881,57.22600174,56.86800003,56.43199921,56.13199997,56.9679985
"Bahamas, The",67.44400024,67.69400024,72.46900177,72.02500153,70.96800232,69.60800171,72.34100342,70.61299896,66.60700226,65.08100128,66.13400269,66.23899841,69.58000183,65.94400024,64.29000092,65.32099915,66.57099915,67.96299744,67.41699982,69.86299896,73.49500275,72.59100342,72.54299927,71.8789978,74.75900269,75.33899689,75.30200195
Bosnia and Herzegovina,22.40699959,22.2689991,22.30699921,21.91699982,23.3920002,27.37100029,30.82099915,32.54000092,36.04000092,39.29999924,39.67100143,41.10400009,41.57400131,41.62599945,41.77399826,42.83599854,42.77899933,42.59899902,43.39799881,44.26499939,44.14300156,44.7159996,44.59999847,44.89500046,38.58100128,42.10400009,42.22800064
Belarus,26.90299988,26.43400002,28.5529995,30.34900093,29.63999939,29.78700066,30.21500015,31.5720005,32.72900009,33.65000153,35.97399902,36.85400009,36.97600174,36.64599991,38.0379982,38.82300186,39.36100006,38.69800186,39.88499832,41.08000183,41.50699997,41.74599838,41.65499878,42.08100128,43.54899979,43.97600174,44.20199966
Belize,38.53099823,43.73099899,44.89199829,46.70700073,43.53300095,42.7120018,41.0340004,46.03900146,44.4070015,44.41699982,45.77199936,47.38100052,48.97200012,49.64199829,50.52099991,50.67699814,50.97999954,49.91999817,51.45000076,52.72600174,52.74300003,53.86700058,54.47499847,55.61600113,56.38000107,58.59400177,58.06700134
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,33.55099869,33.95600128,34.29499817,34.46900177,34.79000092,35.43999863,35.6269989,36.31399918,37.10699844,34.68199921,33.81999969,32.31999969,36.81900024,36.76399994,38.12200165,39.14199829,39.86299896,41.85100174,42.00500107,42.06299973,42.03499985,44.15200043,43.67300034,40.77700043,42.05599976,42.34199905,42.58000183
Brazil,44.13600159,43.32699966,43.84700012,42.16699982,45.79800034,46.54199982,46.73799896,47.31900024,47.64699936,49.01300049,49.75400162,49.04800034,49.47700119,48.73199844,49.07699966,50.03300095,50.15399933,50.19100189,50.87599945,51.63600159,52.23600006,54.15599823,54.31900024,55.18999863,56.23500061,57.70999908,57.69300079
Barbados,63.44900131,62.78099823,64.41500092,64.4260025,64.33000183,64.73799896,62.67699814,62.63899994,63.47700119,63.40399933,64.15200043,64.55500031,65.05599976,66.03900146,63.39300156,60.43700027,58.43999863,55.81299973,51.73199844,51.89699936,66.13999939,68.40000153,66.78099823,65.21399689,67.11399841,67.01499939,66.99700165
Brunei Darussalam,66.24299622,65.84899902,66.16799927,66.38400269,64.86199951,63.60400009,64.58000183,65.46700287,69.19100189,69.77999878,69.47100067,68.94799805,70.54599762,71.62000275,72.35900116,73.36499786,73.68599701,72.96399689,73.27799988,73.37000275,73.43199921,73.46700287,73.45300293,75.1760025,75.30500031,75.98600006,76.25499725
Bhutan,17.64999962,17.20899963,17.99900055,17.51799965,19.74099922,20.72100067,21.90299988,22.03100014,22.37100029,22.51300049,22.23699951,22.7689991,23.51399994,26.14800072,31.07299995,35.125,32.59899902,33.30799866,35.75,38.4620018,36.01699829,39.22299957,38.90399933,37.4659996,37.5929985,38.93600082,38.7519989
Botswana,46.90999985,47.80500031,48.86700058,50.60699844,51.35800171,51.17300034,50.85100174,47.31999969,50.97100067,51.72499847,51.60200119,48.93500137,45.27899933,45.98600006,46.76599884,46.70000076,47.25400162,47.79199982,46.86000061,48.82099915,47.27799988,47.24300003,48.32799911,48.63800049,47.95800018,49.13299942,48.99000168
Central African Republic,9.795999527,9.57199955,9.407999992,9.696000099,9.548999786,9.437999725,9.454000473,9.378000259,9.918000221,9.744999886,9.671999931,9.706000328,9.18999958,9.397999763,9.329000473,9.305000305,9.366000175,9.263999939,9.366999626,9.406000137,9.347000122,9.607999802,8.633999825,8.920000076,8.892000198,9.019000053,8.904000282
Canada,62.03300095,62.99000168,63.6230011,63.53900146,63.52799988,63.75999832,63.56999969,63.38700104,63.6230011,63.50500107,64.08200073,63.91999817,64.15799713,64.10399628,64.21199799,64.98400116,65.62400055,65.62000275,66.63899994,66.78299713,67.11599731,67.02200317,67.16699982,67.50700378,67.91600037,67.98699951,67.89600372
Central Europe and the Baltics,32.89841221,34.21726046,35.12715791,36.37585908,37.520966,38.28421097,37.83173451,38.37295298,39.29108922,39.56212802,40.27161826,41.55096709,42.09939559,42.67654597,43.10093875,43.62073512,43.4947805,43.26601464,44.52156977,45.00820161,45.28745047,45.55752506,45.98342518,46.27002423,46.67965093,46.6819405,47.01069223
Switzerland,57.67100143,58.63999939,59.3429985,59.76900101,57.82699966,59.55599976,60.33000183,59.93399811,60.07400131,59.55199814,60.73400116,61.86199951,63.29800034,63.90000153,63.22900009,63.09799957,62.70299911,63.01800156,64.20500183,63.57600021,63.6609993,64.77300262,64.4940033,65.1230011,66.08000183,66.29100037,66.06099701
Channel Islands,34.68299866,34.76100159,34.94900131,35.23500061,35.30599976,35.35499954,35.73199844,36.09199905,36.31600189,36.85800171,37.13199997,37.27099991,37.54299927,37.86000061,37.93299866,38.18199921,38.32400131,38.2140007,37.89199829,37.97299957,38.16899872,38.10300064,38.24399948,38.47200012,38.64400101,38.82799911,38.93999863
Chile,43.92100143,44.84899902,45.99700165,47.37400055,48.05400085,47.82500076,47.30799866,49.41999817,51.88499832,51.80400085,52.60100174,52.38199997,52.58200073,52.71699905,53.875,53.54600143,53.45100021,53.95299911,52.85499954,54.90100098,54.52199936,54.22399902,54.47100067,54.93299866,55.72499847,56.06600189,56.2120018
China,22.44199944,23.5170002,24.1989994,25.56900024,26.47699928,27.43799973,28.94300079,30.38100052,31.70000076,32.76399994,33.80500031,34.94400024,35.29499817,36.27600098,37.8429985,39.45199966,41.23899841,42.38199997,43.56299973,44.63700104,46.08800125,47.51300049,48.99499893,50.54399872,52.35400009,53.52700043,54.30599976
Cote d'Ivoire,39.11199951,39.16600037,38.8219986,38.43299866,38.19200134,38.75799942,38.52600098,38.93099976,39.56800079,38.99499893,38.82300186,38.47600174,37.6780014,38.95800018,38.97000122,39.41699982,39.43299866,39.38299942,40.30199814,39.77799988,39.28699875,40.25699997,38.35100174,37.32600021,37.64099884,37.67300034,38.13299942
Cameroon,24.74099922,24.40600014,23.16500092,22.56399918,23.02899933,23.92099953,23.89999962,24.30999947,24.22900009,24.61700058,25.36499977,25.65500069,26.08499908,26.57900047,26.52799988,26.59199905,27.07099915,27.27199936,26.64800072,26.88599968,27.37599945,27.68000031,28.3220005,28.80800056,29.39699936,29.55500031,29.5720005
"Congo, Dem. Rep.",10.5539999,9.93900013,9.380000114,8.819000244,8.699000359,8.015000343,8.020000458,8.043999672,8.298999786,8.486000061,7.907000065,8.00399971,8.192000389,8.277999878,8.413000107,8.559000015,8.725000381,8.534000397,8.68999958,13.27400017,13.39099979,13.15299988,12.25899982,9.293000221,9.61400032,9.949999809,10.04899979
"Congo, Rep.",41.22999954,41.03099823,41.55899811,36.79399872,37.31800079,37.9070015,38.44499969,39.39899826,37.23199844,36.77799988,37.33399963,38.23400116,37.14199829,37.13600159,37.73300171,38.23799896,38.23500061,37.62799835,39.01599884,38.4679985,38.43899918,38.09999847,38.18700027,37.32400131,38.60300064,38.47299957,38.19200134
Colombia,44.62400055,46.33200073,46.0379982,46.3370018,46.74399948,48.20600128,48.94100189,48.90800095,49.51699829,51.70100021,50.16500092,50.4980011,50.35499954,50.20899963,49.22900009,49.8409996,50.92699814,51.04199982,50.79899979,51.39199829,50.35400009,51.48899841,53.29700089,53.36199951,53.42900085,53.56200027,53.61700058
Comoros,32.73500061,31.98600006,32.09600067,31.50499916,31.14699936,30.56999969,30.52400017,30.08600044,30.15500069,33.99700165,34.2159996,34.01599884,33.52099991,33.52899933,33.34799957,33.57799911,33.30500031,32.79999924,33.19200134,33.00999832,33.18199921,33.12200165,33.05099869,32.87599945,33.00099945,32.8409996,33.06700134
Cabo Verde,12.74400043,13.32299995,13.62699986,14.54800034,15.55500031,16.04800034,17.11800003,18.11800003,18.625,19.72500038,20.40699959,20.97400093,21.4829998,22.15999985,23.02000046,24.20000076,25.20999908,25.72400093,25.62899971,25.89699936,26.45199966,27.52400017,28.01799965,27.66200066,27.60700035,28.54299927,28.67900085
Costa Rica,40.06399918,41.18099976,42.92100143,43.58800125,45.93099976,45.92499924,45.98699951,47.1590004,46.76900101,47.22800064,51.70500183,51.50500107,52.90499878,53.0929985,52.6780014,54.11899948,54.75400162,56.23500061,55.65599823,54.95500183,60.46900177,62.12900162,64.39299774,61.68600082,57.57699966,58.88199997,59.11000061
Caribbean small states,45.47577298,46.12875823,47.99694336,48.79280615,48.53291284,48.855786,50.68381427,50.62140788,50.88441136,51.43313747,50.99100601,51.66684207,51.22979797,51.21364545,51.35671494,51.01299659,51.48093605,51.79653941,51.22179948,52.94979666,55.20154286,55.33762319,55.61941233,55.51754899,56.17624479,56.44225231,56.30275281
Cuba,47.46300125,46.23500061,45.00999832,43.19900131,42.62200165,42.54000092,42.49200058,49.71099854,44.41999817,44.28099823,49.16600037,49.05799866,48.9129982,50.31299973,51.06600189,52.39199829,53.54899979,53.38399887,53.63299942,54.625,53.33200073,51.18199921,53.85900116,53.79800034,54.54499817,54.92499924,54.56499863
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,57.13399887,57.96099854,58.86899948,59.5530014,61.51900101,61.65000153,61.89099884,63.07600021,63.59000015,63.20600128,62.93299866,62.72700119,62.40200043,61.5359993,60.64199829,62.90200043,61.69800186,61.11299896,63.50899887,65.45300293,63.63700104,66.16899872,69.53299713,68.72699738,69.46800232,68.46499634,68.52400208
Czech Republic,35.49399948,37.36000061,38.82600021,40.49499893,41.14500046,41.61800003,41.93999863,42.21500015,43.27600098,43.84899902,43.99599838,44.3769989,44.95999908,45.38899994,45.74399948,45.64400101,45.27000046,45.3030014,46.74000168,47.00600052,46.74700165,46.74200058,47.52799988,47.31200027,46.95100021,47.13899994,47.29899979
Germany,44.26499939,46.27199936,47.28300095,48.26900101,49.22800064,49.79600143,50.27399826,50.80199814,51.12799835,51.63999939,52.43700027,52.91500092,53.97200012,54.23199844,56.02999878,56.33499908,55.83800125,56.66400146,57.18299866,57.78499985,57.76699829,57.90299988,58.54399872,58.15000153,58.51100159,59.09700012,59.22399902
Djibouti,48.01399994,49.43600082,49.27199936,49.19100189,48.1780014,46.77399826,46.27199936,45.42399979,45.42499924,44.45199966,44.38999939,44.17499924,43.85800171,43.34799957,43.6590004,43.30400085,42.42100143,42.31800079,42.77000046,43.00999832,43.26699829,43.72100067,43.32600021,42.44499969,42.82300186,42.8409996,43.7140007
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,55.26599884,55.65800095,56.43999863,56.92100143,57.34500122,59.1609993,58.7120018,58.34000015,58.40499878,59.23699951,60.01100159,62.19200134,62.38700104,61.69499969,61.56999969,61.94499969,62.77099991,63.52799988,66.55500031,67.09100342,66.87200165,67.11599731,67.29599762,67.94200134,68.4280014,69.15799713,68.96299744
Dominican Republic,38.54299927,39.95399857,41.16600037,41.85699844,42.8390007,43.42399979,43.14099884,47.00600052,46.87200165,50.18799973,51.65800095,51.9659996,52.4620018,48.62900162,50.08599854,51.33000183,51.39599991,54.42499924,55.02299881,55.05699921,55.34500122,55.47200012,56.79600143,55.85699844,56.06100082,57.12599945,57.61999893
Algeria,51.24100113,51.39899826,50.95399857,50.75099945,50.98799896,51.90000153,52.61600113,52.11800003,52.38999939,53.29299927,52.97499847,52.70700073,52.63800049,52.61100006,50.26200104,48.35200119,46.93500137,46.06000137,44.2480011,44.57799911,45.72200012,45.21500015,47.26200104,40.37099838,40.34600067,41.2179985,41.27700043
East Asia & Pacific (excluding high income),23.09246787,24.0019643,24.84234855,26.02086352,27.04135273,27.9499483,29.35154888,30.50162241,31.41030023,32.17743553,32.95456178,33.78373184,34.09268499,35.1897137,36.26181052,37.63447388,39.09806038,40.00671823,41.06300053,42.01665543,43.07312614,44.09477328,45.33210665,46.57090975,48.03122248,49.00560647,49.6830454
Early-demographic dividend,29.67244479,29.91962032,30.61071838,30.93540137,31.46560266,31.82670387,32.3934979,32.68405758,32.93608041,33.22556583,33.4184856,34.1936326,34.57829143,35.19696404,35.60354632,35.79701679,35.89140825,36.15167785,36.2171419,36.49953512,36.88949489,37.27238266,37.86953805,38.39460418,39.22479042,39.92169726,40.37277738
East Asia & Pacific,26.67916144,27.48810079,28.28136935,29.32307264,30.27335371,31.1158596,32.37903894,33.47303588,34.29606996,34.96088355,35.72453454,36.49926409,36.77766288,37.81194413,38.81220274,40.0202854,41.34651308,42.21363686,43.16371099,44.04943114,45.03953275,45.90236828,47.01392901,48.21041037,49.47289632,50.37996665,50.993487
Europe & Central Asia (excluding high income),38.38910709,39.21324901,39.23571458,38.36284064,39.2554971,39.67678598,39.91787085,40.87838191,40.63520239,41.94034983,43.02020978,44.19041997,43.77589219,44.94812578,45.38489756,45.68181411,46.35534452,46.46166936,47.01577309,47.06929602,47.18129365,47.33224181,47.806523,48.32128349,48.91852091,49.31791649,49.37450649
Europe & Central Asia,43.99528456,44.93272605,45.51269053,45.72261849,46.45086492,46.9129066,47.30101442,47.87146778,48.12554678,48.9303613,49.6599577,50.45386583,50.60858917,51.40064028,51.80206704,51.99426394,52.33011724,52.71561959,53.67362141,54.03355544,54.20525254,54.50731539,55.01619859,55.38997912,55.77246474,56.08128453,56.15206396
Ecuador,38.47600174,38.91799927,39.00099945,39.57699966,39.98699951,40.93899918,41.01699829,41.90200043,40.91699982,38.9679985,41.34700012,41.77899933,42.98400116,43.79299927,43.33200073,43.3769989,43.90299988,43.61299896,43.58599854,44.70899963,45.45700073,45.75500107,45.72600174,46.38399887,46.34799957,46.83399963,46.49700165
"Egypt, Arab Rep.",43.72000122,40.83000183,42.43299866,42.75,43.12599945,38.03499985,45.10699844,46.21699905,46.80599976,48.00699997,48.37599945,49.74100113,49.43999863,48.375,47.35400009,45.75299835,45.75799942,44.51599884,45.66699982,45.95600128,46.12799835,45.93600082,46.89899826,47.12599945,47.85800171,47.32799911,47.93600082
Euro area,49.07258848,50.15480429,51.45168173,52.27561262,52.79003867,53.34436245,53.59852545,53.6080054,53.99233102,54.40762238,54.69943552,55.02720844,55.53834773,56.02906988,56.57612313,56.59812798,56.77576577,57.64613514,58.80981035,59.62729667,60.15814445,60.69254036,61.39284471,61.6749711,61.80823004,62.03953267,62.05770391
Eritrea,10.97200012,10.30300045,11.18500042,11.46899986,12.38700008,12.15600014,11.97399998,12.73200035,11.9829998,13.72200012,12.56499958,12.65299988,13.08699989,12.76000023,12.08100033,11.63799953,11.72599983,11.40100002,11.80900002,11.69699955,11.8739996,11.97099972,11.97599983,12.17599964,12.30900002,12.49600029,12.51099968
Spain,47.52999878,48.8219986,50.38999939,51.1570015,51.48400116,52.65100098,52.12099838,51.57300186,51.48699951,51.99000168,50.84600067,51.58200073,51.59199905,51.90399933,52.45899963,52.56499863,52.98300171,54.91199875,58.7519989,60.85900116,62.39799881,64.01799774,64.8769989,65.52200317,65.05699921,65.21199799,65.33399963
Estonia,33.7859993,35.98699951,41.24399948,44.04399872,46.17699814,46.47499847,46.46699905,46.50600052,49.35200119,44.62400055,48.75500107,54.18700027,52.99399948,50.36000061,48.75899887,47.98300171,45.66699982,46.85400009,50.60300064,51.17699814,48.01800156,49.27700043,50.80899811,52.50999832,51.56100082,52.66999817,52.52099991
Ethiopia,6.578999996,6.052000046,6.272999763,6.546000004,6.906000137,7.269000053,7.306000233,7.703999996,8.440999985,8.767000198,9.114999771,9.517000198,9.668999672,10.09000015,10.56000042,10.71399975,11.11600018,11.35599995,11.54500008,12.49199963,12.61499977,12.50800037,13.63700008,13.92599964,14.2670002,14.47500038,14.63799953
European Union,46.94757468,48.01357828,49.0598677,50.06018777,50.67284512,51.18054828,51.33203494,51.54400159,52.18759895,52.70177184,53.24221898,53.92009548,54.471221,55.08558124,55.52139002,55.66797445,55.75020468,56.34091318,57.64752136,58.35397745,58.80740398,59.29752503,59.92224981,60.12289485,60.38999119,60.60354125,60.71258732
Fragile and conflict affected situations,24.21265744,24.06178914,23.8122879,23.61325948,23.92143543,23.95927011,24.36928325,25.01961476,25.23748424,25.50795405,25.63366471,26.06225542,25.97077314,27.17634085,27.50678635,27.81453058,28.73704192,29.11684356,29.68548979,30.82262593,31.55606829,31.64195158,31.48292246,31.04160514,31.31110276,31.48195788,31.26379003
Finland,48.17100143,49.48400116,50.36700058,51.05599976,50.54100037,50.95299911,50.5019989,50.61100006,51.90200043,51.54000092,53.18399811,53.1780014,53.49000168,54.50099945,55.11600113,55.14899826,54.74599838,55.11299896,56.38700104,58.09799957,58.31200027,58.43899918,58.26800156,59.43199921,59.90000153,59.91600037,59.76399994
Fiji,33.9070015,34.80500031,34.81800079,35.23600006,35.41199875,36.37799835,36.65200043,36.18600082,37.40200043,38.18799973,38.72600174,38.85300064,39.24499893,39.7140007,40.2840004,40.6609993,41.02399826,40.92300034,40.87099838,41.20700073,41.81600189,42.17900085,42.11399841,43.79399872,44.74000168,44.79100037,44.42699814
France,55.59600067,54.68099976,56.97100067,58.06399918,58.06499863,58.20999908,58.33000183,58.79199982,59.0340004,58.85499954,59.29499817,59.63600159,60.52199936,61.12599945,61.58100128,60.92599869,61.93999863,62.58599854,62.65800095,63.26499939,63.82699966,64.22599792,64.58300018,65.76300049,66.0019989,65.82900238,65.7559967
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,54.34799957,54.12799835,55.0890007,53.06000137,53.61000061,53.77399826,53.70899963,55.48099899,53.83100128,52.30099869,52.25600052,51.76599884,52.00899887,51.40399933,50.94300079,49.96300125,50.60599899,49.37200165,49.91899872,50.07400131,49.73400116,50.36600113,50.71900177,50.93500137,51.81100082,51.95399857,51.43899918
United Kingdom,54.1570015,55.85300064,56.49100113,58.21900177,58.87200165,58.74300003,59.31900024,59.7179985,60.89099884,61.60800171,62.23699951,62.98799896,63.79100037,65.03099823,64.96499634,65.26399994,65.14299774,65.91000366,68.42299652,68.80899811,68.99199677,69.44100189,69.95300293,69.70400238,70.21600342,70.51399994,70.65399933
Georgia,45.45899963,33.01399994,29.37400055,29.01499939,31.61100006,35.72100067,38.40999985,39.28699875,35.84700012,37.8370018,34.86000061,35.08499908,34.79199982,35.05799866,34.51100159,32.90599823,33.10800171,35.04899979,35.67599869,36.34400177,36.63899994,37.58300018,38.4980011,38.96099854,39.40299988,39.50099945,39.7859993
Ghana,27.72999954,28.13800049,27.4659996,27.38899994,27.86300087,28.1989994,28.74799919,29.72200012,30.95800018,30.28899956,30.38500023,30.85700035,30.92000008,30.64100075,31.22900009,34.60400009,35.45500183,35.7879982,36.3390007,37.06999969,37.39400101,35.69200134,34.10400009,34.23500061,36.27700043,37.43000031,37.83800125
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,23.63999939,24.34799957,23.95800018,23.67900085,23.54100037,23.83799934,23.59499931,23.61000061,23.92000008,23.33699989,23.68499947,24.1989994,23.84900093,23.69300079,23.99500084,23.54700089,23.45299911,23.30800056,23.65399933,24.03199959,24.39999962,25.28300095,26.05999947,26.49399948,26.38400078,26.22100067,25.62599945
"Gambia, The",49.07600021,49.5,51.14599991,50.41600037,48.8370018,48.63600159,50.26900101,50.65399933,50.4659996,50.7519989,50.12200165,49.90100098,49.51599884,47.32600021,47.25,48.53499985,49.73799896,49.48400116,49.72000122,50.31999969,50.31200027,50.48699951,51.57300186,52.47100067,52.49200058,54.02099991,53.95399857
Guinea-Bissau,10.95499992,10.93799973,10.61299992,10.48700047,10.84599972,11.10700035,11.57600021,10.27099991,10.77799988,11.65499973,11.97099972,11.31200027,11.28299999,11.56000042,11.58399963,11.85900021,12.00800037,11.75899982,12.15200043,12.2159996,12.48400021,11.93500042,12.38799953,12.68500042,12.42199993,12.53999996,12.77900028
Equatorial Guinea,9.713000298,10.61900043,10.87699986,10.11400032,9.892999649,9.914999962,16.17099953,14.74699974,18.20000076,20.6779995,25.06999969,29.11599922,29.72800064,35.1269989,38.36000061,39.11100006,40.53699875,42.70000076,39.16600037,39.02399826,39.29499817,38.89199829,39.69499969,39.05599976,38.0019989,37.90599823,37.34400177
Greece,50.4640007,51.26800156,51.81200027,52.7480011,53.29000092,53.85800171,54.52899933,54.1969986,54.98600006,55.3390007,55.45800018,56.21500015,56.51699829,58.84400177,58.65299988,59.3429985,58.76399994,58.66400146,58.99900055,60.19900131,63.22900009,64.14900208,65.0739975,65.80999756,66.83000183,66.93000031,67.02700043
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,45.44900131,43.99499893,42.53900146,41.06999969,39.12400055,36.43999863,33.29600143,29.04599953,28.10199928,27.42000008,28.2310009,29.21800041,28.83200073,30.51499939,31.55900002,32.61700058,32.77899933,32.86999893,32.43099976,32.17499924,31.49399948,34.86100006,37.80799866,37.34400177,37.98600006,38.18000031,38.1570015
Guam,59.72299957,60.09400177,60.16699982,60.50099945,60.62099838,60.94100189,61.5890007,61.27500153,61.83000183,62.44200134,62.54899979,62.53099823,62.66999817,62.87900162,62.99900055,63.08300018,63.29899979,62.6570015,62.19400024,61.97299957,62.46699905,63.19200134,63.00799942,63.36000061,63.61299896,63.70999908,63.31000137
